symbol,name,exchange,is_etf,test_issue,yf_symbol,status
TFC,Truist Financial Corporation Common Stock,NYSE,N,N,TFC,Active
TFII,TFI International Inc. Common Shares,NYSE,N,N,TFII,Active
TFIN,"Triumph Financial, Inc. Common Stock",NYSE,N,N,TFIN,Active
TFPM,Triple Flag Precious Metals Corp. Common Shares,NYSE,N,N,TFPM,Active
TFSL,TFS Financial Corporation - Common Stock,NASDAQ,N,N,TFSL,Active
TFX,Teleflex Incorporated Common Stock,NYSE,N,N,TFX,Active
TG,Tredegar Corporation Common Stock,NYSE,N,N,TG,Active
TGB,Trekor Metals Limited Common Shares,NYSE American,N,N,TGB,Active
TGE,The Generation Essentials Group Class A Ordinary Shares,NYSE,N,N,TGE,Active
TGEN,Tecogen Inc. Common Stock,NYSE American,N,N,TGEN,Active
TGHL,The GrowHub Limited - Class A Ordinary Shares,NASDAQ,N,N,TGHL,Active
TGL,Treasure Global Inc. - Common Stock,NASDAQ,N,N,TGL,Active
TGLS,Tecnoglass Inc. Common Stock,NYSE,N,N,TGLS,Active
TGS,Transportadora de Gas del Sur SA TGS Common Stock,NYSE,N,N,TGS,Active
TGT,Target Corporation Common Stock,NYSE,N,N,TGT,Active
TGTX,"TG Therapeutics, Inc. - Common Stock",NASDAQ,N,N,TGTX,Active
TH,Target Hospitality Corp. - Common Stock,NASDAQ,N,N,TH,Active
THC,Tenet Healthcare Corporation Common Stock,NYSE,N,N,THC,Active
THCH,TH International Limited - Ordinary shares,NASDAQ,N,N,THCH,Active
THFF,First Financial Corporation  - Common Stock,NASDAQ,N,N,THFF,Active
THG,Hanover Insurance Group Inc,NYSE,N,N,THG,Active
THH,TryHard Holdings Limited - Ordinary Shares,NASDAQ,N,N,THH,Active
THM,"International Tower Hill Mines, Ltd. Ordinary Shares (Canada)",NYSE American,N,N,THM,Active
THO,"Thor Industries, Inc. Common Stock",NYSE,N,N,THO,Active
THRM,Gentherm Inc - Common Stock,NASDAQ,N,N,THRM,Active
THRY,"Thryv Holdings, Inc. - Common Stock",NASDAQ,N,N,THRY,Active
TIC,"TIC Solutions, Inc. Common Stock",NYSE,N,N,TIC,Active
TIGO,Millicom International Cellular S.A. - Common Stock,NASDAQ,N,N,TIGO,Active
TII,Titan Mining Corporation Common Shares,NYSE American,N,N,TII,Active
TIL,"Instil Bio, Inc. - Common Stock",NASDAQ,N,N,TIL,Active
TILE,"Interface, Inc. - Common Stock",NASDAQ,N,N,TILE,Active
TIPT,Tiptree Inc. - Common Stock,NASDAQ,N,N,TIPT,Active
TISI,"Team, Inc. Common Stock",NYSE,N,N,TISI,Active
TITN,Titan Machinery Inc. - Common Stock,NASDAQ,N,N,TITN,Active
TJGC,TJGC Group Limited - ordinary shares,NASDAQ,N,N,TJGC,Active
TJX,"TJX Companies, Inc. (The) Common Stock",NYSE,N,N,TJX,Active
TK,Teekay Corporation Ltd. Common Stock,NYSE,N,N,TK,Active
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,NYSE,N,N,TKC,Active
TKNO,"Alpha Teknova, Inc. - Common Stock",NASDAQ,N,N,TKNO,Active
TKO,"TKO Group Holdings, Inc. Class A Common Stock",NYSE,N,N,TKO,Active
TKR,Timken Company (The) Common Stock,NYSE,N,N,TKR,Active
TLF,"Tandy Leather Factory, Inc. - common stock",NASDAQ,N,N,TLF,Active
TLIH,Ten-League International Holdings Limited - Ordinary Shares,NASDAQ,N,N,TLIH,Active
TLK,"PT Telekomunikasi Indonesia, Tbk",NYSE,N,N,TLK,Active
TLN,Talen Energy Corporation - Common Stock,NASDAQ,N,N,TLN,Active
TLNC,Talon Capital Corp. - Class A Ordinary Shares,NASDAQ,N,N,TLNC,Active
TLNCW,Talon Capital Corp. - Warrants,NASDAQ,N,N,TLNCW,Active
TLPH,"Talphera, Inc. - Common Stock",NASDAQ,N,N,TLPH,Active
TLRY,"Tilray Brands, Inc. - Common Stock",NASDAQ,N,N,TLRY,Active
TLS,Telos Corporation - Common Stock,NASDAQ,N,N,TLS,Active
TLSA,Tiziana Life Sciences Ltd - Common Shares,NASDAQ,N,N,TLSA,Active
TLSI,"TriSalus Life Sciences, Inc. - Common Stock",NASDAQ,N,N,TLSI,Active
TLYS,"Tilly's, Inc. Common Stock",NYSE,N,N,TLYS,Active
TM,Toyota Motor Corporation Common Stock,NYSE,N,N,TM,Active
TMC,TMC the metals company Inc. - Common Stock,NASDAQ,N,N,TMC,Active
TMCI,"Treace Medical Concepts, Inc. - Common Stock",NASDAQ,N,N,TMCI,Active
TMCR,The Metals Royalty Company Inc. - Common Stock,NASDAQ,N,N,TMCR,Active
TMDE,TMD Energy Limited Ordinary Shares,NYSE American,N,N,TMDE,Active
TMDX,"TransMedics Group, Inc. - Common Stock",NASDAQ,N,N,TMDX,Active
TMO,Thermo Fisher Scientific Inc Common Stock,NYSE,N,N,TMO,Active
TMP,Tompkins Financial Corporation Common Stock,NYSE American,N,N,TMP,Active
TMQ,Trilogy Metals Inc. Common Stock,NYSE American,N,N,TMQ,Active
TMS,Teamshares Inc. - Common Stock,NASDAQ,N,N,TMS,Active
TMSWW,Teamshares Inc. - Warrants,NASDAQ,N,N,TMSWW,Active
TMTS,Spartacus Acquisition Corp. II - Class A Ordinary Shares,NASDAQ,N,N,TMTS,Active
TMTSW,Spartacus Acquisition Corp. II - Warrants,NASDAQ,N,N,TMTSW,Active
TMUS,"T-Mobile US, Inc. - Common Stock",NASDAQ,N,N,TMUS,Active
TNC,Tennant Company Common Stock,NYSE,N,N,TNC,Active
TNDM,"Tandem Diabetes Care, Inc. - Common Stock",NASDAQ,N,N,TNDM,Active
TNET,"TriNet Group, Inc. Common Stock",NYSE,N,N,TNET,Active
TNGX,"Tango Therapeutics, Inc. - Common Stock",NASDAQ,N,N,TNGX,Active
TNK,Teekay Tankers Ltd.,NYSE,N,N,TNK,Active
TNL,Travel   Leisure Co. Common  Stock,NYSE,N,N,TNL,Active
TNMG,TNL Mediagene - Ordinary Shares,NASDAQ,N,N,TNMG,Active
TNON,"Tenon Medical, Inc. - Common Stock",NASDAQ,N,N,TNON,Active
TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock,NASDAQ,N,N,TNXP,Active
TNYA,"Tenaya Therapeutics, Inc. - Common Stock",NASDAQ,N,N,TNYA,Active
TOI,"The Oncology Institute, Inc. - Common Stock",NASDAQ,N,N,TOI,Active
TOL,"Toll Brothers, Inc. Common Stock",NYSE,N,N,TOL,Active
TOMZ,"TOMI Environmental Solutions, Inc. - Common Stock",NASDAQ,N,N,TOMZ,Active
TONX,TON Strategy Company - Common Stock,NASDAQ,N,N,TONX,Active
TOON,"Kartoon Studios, Inc. Common Stock",NYSE American,N,N,TOON,Active
TOP,TOP Financial Group Limited - Class A Ordinary Shares,NASDAQ,N,N,TOP,Active
TOPP,Toppoint Holdings Inc. Common Stock,NYSE American,N,N,TOPP,Active
TOPS,"TOP Ships, Inc. Common Stock",NYSE American,N,N,TOPS,Active
TORO,Toro Corp. - Common stock,NASDAQ,N,N,TORO,Active
TOST,"Toast, Inc. Class A Common Stock",NYSE,N,N,TOST,Active
TOVX,"Theriva Biologics, Inc. Common Stock",NYSE American,N,N,TOVX,Active
TOWN,Towne Bank - Common Stock,NASDAQ,N,N,TOWN,Active
TOYO,"TOYO Co., Ltd - Ordinary Shares",NASDAQ,N,N,TOYO,Active
TPB,"Turning Point Brands, Inc. Common Stock",NYSE,N,N,TPB,Active
TPC,Tutor Perini Corporation Common Stock,NYSE,N,N,TPC,Active
TPCS,TechPrecision Corporation - Common stock,NASDAQ,N,N,TPCS,Active
TPET,Trio Petroleum Corp. Common Stock,NYSE American,N,N,TPET,Active
TPG,TPG Inc. - Class A Common Stock,NASDAQ,N,N,TPG,Active
TPL,Texas Pacific Land Corporation Common Stock,NYSE,N,N,TPL,Active
TPR,"Tapestry, Inc. Common Stock",NYSE,N,N,TPR,Active
TPST,"Tempest Therapeutics, Inc. - Common Stock",NASDAQ,N,N,TPST,Active
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,NYSE,N,N,TPVG,Active
TR,"Tootsie Roll Industries, Inc. Common Stock",NYSE,N,N,TR,Active
TRAD,APEX Tech Acquisition Inc. Ordinary Shares,NYSE,N,N,TRAD,Active
TRAK,"ReposiTrak, Inc. Common Stock",NYSE,N,N,TRAK,Active
TRAW,"Traws Pharma, Inc. - Common Stock",NASDAQ,N,N,TRAW,Active
TRAX,"First Tracks Biotherapeutics, Inc. - Ordinary Shares",NASDAQ,N,N,TRAX,Active
TRC,Tejon Ranch Co Common Stock,NYSE,N,N,TRC,Active
TRDA,"Entrada Therapeutics, Inc. - Common Stock",NASDAQ,N,N,TRDA,Active
TREE,"LendingTree, Inc. - Common Stock",NASDAQ,N,N,TREE,Active
TREX,"Trex Company, Inc. Common Stock",NYSE,N,N,TREX,Active
TRGP,"Targa Resources, Inc. Common Stock",NYSE,N,N,TRGP,Active
TRGS,TRG Latin America Acquisitions Corp. - Class A Ordinary Shares,NASDAQ,N,N,TRGS,Active
TRI,Thomson Reuters Corp - Common Shares,NASDAQ,N,N,TRI,Active
TRIN,Trinity Capital Inc. - Common Stock,NASDAQ,N,N,TRIN,Active
TRIP,"TripAdvisor, Inc. - Common Stock",NASDAQ,N,N,TRIP,Active
TRLV,Trulieve Cannabis Corp. Subordinate Voting Shares,NYSE,N,N,TRLV,Active
TRMB,Trimble Inc. - Common Stock,NASDAQ,N,N,TRMB,Active
TRMD,TORM plc - Class A Common Stock,NASDAQ,N,N,TRMD,Active
TRMK,Trustmark Corporation - Common Stock,NASDAQ,N,N,TRMK,Active
TRN,"Trinity Industries, Inc. Common Stock",NYSE,N,N,TRN,Active
TRNO,Terreno Realty Corporation Common Stock,NYSE,N,N,TRNO,Active
TRNR,Interactive Strength Inc. - Common Stock,NASDAQ,N,N,TRNR,Active
TRNS,"Transcat, Inc. - Common Stock",NASDAQ,N,N,TRNS,Active
TRON,Tron Inc. - Common Stock,NASDAQ,N,N,TRON,Active
TROO,"TROOPS, Inc.  - Ordinary Shares",NASDAQ,N,N,TROO,Active
TROW,"T. Rowe Price Group, Inc. - Common Stock",NASDAQ,N,N,TROW,Active
TROX,Tronox Holdings plc Ordinary Shares (UK),NYSE,N,N,TROX,Active
TRP,TC Energy Corporation Common Stock,NYSE,N,N,TRP,Active
TRS,TriMas Corporation - Common Stock,NASDAQ,N,N,TRS,Active
TRSG,Tungray Technologies Inc - Class A Ordinary Shares,NASDAQ,N,N,TRSG,Active
TRST,TrustCo Bank Corp NY - Common Stock,NASDAQ,N,N,TRST,Active
TRT,Trio-Tech International Common Stock,NYSE American,N,N,TRT,Active
TRTX,"TPG RE Finance Trust, Inc. Common Stock",NYSE,N,N,TRTX,Active
TRU,TransUnion Common Stock,NYSE,N,N,TRU,Active
TRUG,"TruGolf Holdings, Inc. - Class A Common Stock",NASDAQ,N,N,TRUG,Active
TRUP,"Trupanion, Inc. - Common Stock",NASDAQ,N,N,TRUP,Active
TRV,"The Travelers Companies, Inc. Common Stock",NYSE,N,N,TRV,Active
TRVI,"Trevi Therapeutics, Inc. - Common Stock",NASDAQ,N,N,TRVI,Active
TRX,TRX Gold Corporation Common Stock,NYSE American,N,N,TRX,Active
TSAT,Telesat Corporation - Class A Common Shares and Class B Variable Voting Shares,NASDAQ,N,N,TSAT,Active
TSBK,"Timberland Bancorp, Inc. - Common Stock",NASDAQ,N,N,TSBK,Active
TSCO,Tractor Supply Company - Common Stock,NASDAQ,N,N,TSCO,Active
TSEM,Tower Semiconductor Ltd. - Ordinary Shares,NASDAQ,N,N,TSEM,Active
TSHA,"Taysha Gene Therapies, Inc. - Common Stock",NASDAQ,N,N,TSHA,Active
TSLA,"Tesla, Inc.  - Common Stock",NASDAQ,N,N,TSLA,Active
TSLX,"Sixth Street Specialty Lending, Inc. Common Stock",NYSE,N,N,TSLX,Active
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,NYSE,N,N,TSM,Active
TSN,"Tyson Foods, Inc. Common Stock",NYSE,N,N,TSN,Active
TSQ,"Townsquare Media, Inc. Class A Common Stock",NYSE,N,N,TSQ,Active
TSSI,"TSS, Inc. - Common Stock",NASDAQ,N,N,TSSI,Active
TT,Trane Technologies plc,NYSE,N,N,TT,Active
TTAM,Titan America SA Common Shares,NYSE,N,N,TTAM,Active
TTAN,"ServiceTitan, Inc. - Class A Common Stock",NASDAQ,N,N,TTAN,Active
TTC,Toro Company (The) Common Stock,NYSE,N,N,TTC,Active
TTD,"The Trade Desk, Inc. - Class A Common Stock",NASDAQ,N,N,TTD,Active
TTE,TotalEnergies SE Ordinary Shares,NYSE,N,N,TTE,Active
TTEC,"TTEC Holdings, Inc. - Common Stock",NASDAQ,N,N,TTEC,Active
TTEK,"Tetra Tech, Inc. - Common Stock",NASDAQ,N,N,TTEK,Active
TTGT,"TechTarget, Inc. - Common Stock",NASDAQ,N,N,TTGT,Active
TTI,"Tetra Technologies, Inc. Common Stock",NYSE,N,N,TTI,Active
TTMI,"TTM Technologies, Inc. - Common Stock",NASDAQ,N,N,TTMI,Active
TTRX,Turn Therapeutics Inc. - Common Stock,NASDAQ,N,N,TTRX,Active
TTWO,"Take-Two Interactive Software, Inc. - Common Stock",NASDAQ,N,N,TTWO,Active
TU,Telus Corporation Ordinary Shares,NYSE,N,N,TU,Active
TULP,"Bloomia Holdings, Inc. - Common Stock",NASDAQ,N,N,TULP,Active
TUSK,"Mammoth Energy Services, Inc. - Common Stock",NASDAQ,N,N,TUSK,Active
TV,Grupo Televisa S.A.B. Common Stock,NYSE,N,N,TV,Active
TVA,Texas Ventures Acquisition III Corp - Class A Ordinary Share,NASDAQ,N,N,TVA,Active
TVACW,Texas Ventures Acquisition III Corp - Warrants,NASDAQ,N,N,TVACW,Active
TVAI,Thayer Ventures Acquisition Corporation II - Class A Ordinary Shares,NASDAQ,N,N,TVAI,Active
TVC,Tennessee Valley Authority Common Stock,NYSE,N,N,TVC,Active
TVE,Tennessee Valley Authority,NYSE,N,N,TVE,Active
TVGN,Tevogen Bio Holdings Inc. - Common Stock,NASDAQ,N,N,TVGN,Active
TVIV,Texas Ventures Acquisition IV Corp - Class A Ordinary Shares,NASDAQ,N,N,TVIV,Active
TVRD,"Tvardi Therapeutics, Inc. - Common Stock",NASDAQ,N,N,TVRD,Active
TVTX,"Travere Therapeutics, Inc. - Common Stock",NASDAQ,N,N,TVTX,Active
TW,Tradeweb Markets Inc. - Class A Common Stock,NASDAQ,N,N,TW,Active
TWAV,"TaoWeave, Inc. - Common Stock",NASDAQ,N,N,TWAV,Active
TWFG,"TWFG, Inc. - Common Stock",NASDAQ,N,N,TWFG,Active
TWG,Top Wealth Group Holding Limited - Class A Ordinary Shares,NASDAQ,N,N,TWG,Active
TWI,"Titan International, Inc. (DE) Common Stock",NYSE,N,N,TWI,Active
TWIN,"Twin Disc, Incorporated - Common Stock",NASDAQ,N,N,TWIN,Active
TWLO,Twilio Inc. Class A Common Stock,NYSE,N,N,TWLO,Active
TWLV,Twelve Seas Investment Company III - Class A Ordinary Shares,NASDAQ,N,N,TWLV,Active
TWO,Two Harbors Investment Corp,NYSE,N,N,TWO,Active
TWST,Twist Bioscience Corporation - Common Stock,NASDAQ,N,N,TWST,Active
TXG,"10x Genomics, Inc. - Common Stock",NASDAQ,N,N,TXG,Active
TXMD,"TherapeuticsMD, Inc. - Common Stock",NASDAQ,N,N,TXMD,Active
TXN,Texas Instruments Incorporated - Common Stock,NASDAQ,N,N,TXN,Active
TXNM,"TXNM Energy, Inc. Common Stock",NYSE,N,N,TXNM,Active
TXRH,"Texas Roadhouse, Inc. - Common Stock",NASDAQ,N,N,TXRH,Active
TXT,Textron Inc. Common Stock,NYSE,N,N,TXT,Active
TY,Tri Continental Corporation Common Stock,NYSE,N,N,TY,Active
TYG,Tortoise Energy Infrastructure Corporation Common Stock,NYSE,N,N,TYG,Active
TYGO,"Tigo Energy, Inc. - Common Stock",NASDAQ,N,N,TYGO,Active
TYL,"Tyler Technologies, Inc. Common Stock",NYSE,N,N,TYL,Active
TYRA,"Tyra Biosciences, Inc. - Common Stock",NASDAQ,N,N,TYRA,Active
TZOO,Travelzoo - Common Stock,NASDAQ,N,N,TZOO,Active
U,Unity Software Inc. Common Stock,NYSE,N,N,U,Active
UA,"Under Armour, Inc. Class C Common Stock",NYSE,N,N,UA,Active
UAA,"Under Armour, Inc. Class A Common Stock",NYSE,N,N,UAA,Active
UAC,United Acquisition Corp. I Class A Ordinary Shares,NYSE American,N,N,UAC,Active
UAL,"United Airlines Holdings, Inc. - Common Stock",NASDAQ,N,N,UAL,Active
UAMY,United States Antimony Corporation Common Stock,NYSE,N,N,UAMY,Active
UAVS,"AgEagle Aerial Systems, Inc. Common Stock",NYSE American,N,N,UAVS,Active
UBCP,"United Bancorp, Inc. - Common Stock",NASDAQ,N,N,UBCP,Active
UBER,"Uber Technologies, Inc. Common Stock",NYSE,N,N,UBER,Active
UBS,UBS Group AG Registered Ordinary Shares,NYSE,N,N,UBS,Active
UBSI,"United Bankshares, Inc. - Common Stock",NASDAQ,N,N,UBSI,Active
UCAR,U Power Limited - Class A Ordinary Shares,NASDAQ,N,N,UCAR,Active
UCB,"United Community Banks, Inc. Common Stock",NYSE,N,N,UCB,Active
UCFI,CN Healthy Food Tech Group Corp. - Common Stock,NASDAQ,N,N,UCFI,Active
UCTT,"Ultra Clean Holdings, Inc. - Common Stock",NASDAQ,N,N,UCTT,Active
UDR,"UDR, Inc. Common Stock",NYSE,N,N,UDR,Active
UEC,Uranium Energy Corp. Common Stock,NYSE American,N,N,UEC,Active
UEIC,Universal Electronics Inc. - Common Stock,NASDAQ,N,N,UEIC,Active
UFCS,"United Fire Group, Inc - Common Stock",NASDAQ,N,N,UFCS,Active
UFG,Uni-Fuels Holdings Limited - Class A Ordinary Shares,NASDAQ,N,N,UFG,Active
UFI,"Unifi, Inc. New Common Stock",NYSE,N,N,UFI,Active
UFPI,"UFP Industries, Inc. - Common Stock",NASDAQ,N,N,UFPI,Active
UFPT,"UFP Technologies, Inc. - Common Stock",NASDAQ,N,N,UFPT,Active
UG,"United-Guardian, Inc. - Common Stock",NASDAQ,N,N,UG,Active
UGI,UGI Corporation Common Stock,NYSE,N,N,UGI,Active
UHAL,U-Haul Holding Company Common Stock,NYSE,N,N,UHAL,Active
UHS,"Universal Health Services, Inc. Common Stock",NYSE,N,N,UHS,Active
UHT,Universal Health Realty Income Trust Common Stock,NYSE,N,N,UHT,Active
UI,Ubiquiti Inc. Common Stock,NYSE,N,N,UI,Active
UIS,Unisys Corporation New Common Stock,NYSE,N,N,UIS,Active
UK,Ucommune International Ltd  - Class A Ordinary Shares,NASDAQ,N,N,UK,Active
ULBI,Ultralife Corporation - Common Stock,NASDAQ,N,N,ULBI,Active
ULCC,"Frontier Group Holdings, Inc. - Common Stock",NASDAQ,N,N,ULCC,Active
ULH,"Universal Logistics Holdings, Inc. - Common Stock",NASDAQ,N,N,ULH,Active
ULS,UL Solutions Inc. Class A Common Stock,NYSE,N,N,ULS,Active
ULTA,"Ulta Beauty, Inc. - Common Stock",NASDAQ,N,N,ULTA,Active
UMAC,"Unusual Machines, Inc. Common Stock",NYSE American,N,N,UMAC,Active
UMBF,UMB Financial Corporation - Common Stock,NASDAQ,N,N,UMBF,Active
UMC,United Microelectronics Corporation (NEW) Common Stock,NYSE,N,N,UMC,Active
UMH,"UMH Properties, Inc. Common Stock",NYSE,N,N,UMH,Active
UNB,"Union Bankshares, Inc. - Common Stock",NASDAQ,N,N,UNB,Active
UNCY,"Unicycive Therapeutics, Inc. - Common Stock",NASDAQ,N,N,UNCY,Active
UNF,Unifirst Corporation Common Stock,NYSE,N,N,UNF,Active
UNFI,"United Natural Foods, Inc. Common Stock",NYSE,N,N,UNFI,Active
UNH,UnitedHealth Group Incorporated Common Stock (DE),NYSE,N,N,UNH,Active
UNIT,Uniti Group Inc. - Common Stock,NASDAQ,N,N,UNIT,Active
UNM,Unum Group Common Stock,NYSE,N,N,UNM,Active
UNP,Union Pacific Corporation Common Stock,NYSE,N,N,UNP,Active
UNTY,"Unity Bancorp, Inc. - Common Stock",NASDAQ,N,N,UNTY,Active
UONE,"Urban One, Inc.  - Class A Common Stock",NASDAQ,N,N,UONE,Active
UONEK,"Urban One, Inc.  - Class D Common Stock",NASDAQ,N,N,UONEK,Active
UP,Wheels Up Experience Inc. Class A Common Stock,NYSE,N,N,UP,Active
UPB,"Upstream Bio, Inc. - Common Stock",NASDAQ,N,N,UPB,Active
UPBD,"Upbound Group, Inc. - Common Stock",NASDAQ,N,N,UPBD,Active
UPC,Universe Pharmaceuticals Inc - Class A Ordinary Shares,NASDAQ,N,N,UPC,Active
UPLD,"Upland Software, Inc. - Common Stock",NASDAQ,N,N,UPLD,Active
UPS,"United Parcel Service, Inc. Common Stock",NYSE,N,N,UPS,Active
UPST,"Upstart Holdings, Inc. - Common stock",NASDAQ,N,N,UPST,Active
UPWK,Upwork Inc. - Common Stock,NASDAQ,N,N,UPWK,Active
UPXI,"Upexi, Inc. - Common Stock",NASDAQ,N,N,UPXI,Active
URBN,"Urban Outfitters, Inc. - Common Stock",NASDAQ,N,N,URBN,Active
URG,Ur Energy Inc Common Shares (Canada),NYSE American,N,N,URG,Active
URGN,UroGen Pharma Ltd. - Ordinary Shares,NASDAQ,N,N,URGN,Active
URI,"United Rentals, Inc. Common Stock",NYSE,N,N,URI,Active
UROY,Uranium Royalty Corp. - Common Stock,NASDAQ,N,N,UROY,Active
USAR,"USA Rare Earth, Inc. - Common Stock",NASDAQ,N,N,USAR,Active
USAS,"Americas Gold and Silver Corporation Common Shares, no par value",NYSE American,N,N,USAS,Active
USAU,U.S. Gold Corp. - Common Stock,NASDAQ,N,N,USAU,Active
USB,U.S. Bancorp Common Stock,NYSE,N,N,USB,Active
USBC,"USBC, Inc. Common Stock",NYSE American,N,N,USBC,Active
USCB,"USCB Financial Holdings, Inc.  - Class A Common Stock",NASDAQ,N,N,USCB,Active
USDE,StablecoinX Inc. - Class A Common Stock,NASDAQ,N,N,USDE,Active
USDEW,StablecoinX Inc. - Warrants,NASDAQ,N,N,USDEW,Active
USEA,United Maritime Corporation - Common Stock,NASDAQ,N,N,USEA,Active
USFD,US Foods Holding Corp. Common Stock,NYSE,N,N,USFD,Active
USGO,U.S. GoldMining Inc. - Common stock,NASDAQ,N,N,USGO,Active
USIO,"Usio, Inc. - Common Stock",NASDAQ,N,N,USIO,Active
USLM,"United States Lime & Minerals, Inc. - Common Stock",NASDAQ,N,N,USLM,Active
USNA,"USANA Health Sciences, Inc. Common Stock",NYSE,N,N,USNA,Active
USPH,"U.S. Physical Therapy, Inc. Common Stock",NYSE,N,N,USPH,Active
UTHR,United Therapeutics Corporation - Common Stock,NASDAQ,N,N,UTHR,Active
UTI,Universal Technical Institute Inc Common Stock,NYSE,N,N,UTI,Active
UTL,UNITIL Corporation Common Stock,NYSE,N,N,UTL,Active
UTMD,"Utah Medical Products, Inc. - Common Stock",NASDAQ,N,N,UTMD,Active
UTSI,UTStarcom Holdings Corp - Ordinary Shares,NASDAQ,N,N,UTSI,Active
UTZ,Utz Brands Inc Class A Common Stock ,NYSE,N,N,UTZ,Active
UUU,"Universal Safety Products, Inc. Common Stock",NYSE American,N,N,UUU,Active
UUUU,Energy Fuels Inc Ordinary Shares (Canada),NYSE American,N,N,UUUU,Active
UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,NYSE,N,N,UVE,Active
UVSP,Univest Financial Corporation - Common Stock,NASDAQ,N,N,UVSP,Active
UVV,Universal Corporation Common Stock,NYSE,N,N,UVV,Active
UWMC,UWM Holdings Corporation Class A Common Stock,NYSE,N,N,UWMC,Active
UYSC,UY Scuti Acquisition Corp. - Ordinary Shares,NASDAQ,N,N,UYSC,Active
UZX,Linkage Global Inc - Class A Ordinary Shares,NASDAQ,N,N,UZX,Active
V,Visa Inc.,NYSE,N,N,V,Active
VABK,Virginia National Bankshares Corporation - Common Stock,NASDAQ,N,N,VABK,Active
VAC,Marriott Vacations Worldwide Corporation Common Stock,NYSE,N,N,VAC,Active
VACI,Viking Acquisition Corp. I Class A Ordinary Shares,NYSE,N,N,VACI,Active
VAL,Valaris Limited Common Shares,NYSE,N,N,VAL,Active
VALU,"Value Line, Inc. - Common Stock",NASDAQ,N,N,VALU,Active
VANI,"Vivani Medical, Inc.  - Common Stock",NASDAQ,N,N,VANI,Active
VATE,INNOVATE Corp. Common Stock,NYSE,N,N,VATE,Active
VBIO,"Valion Bio, Inc. - Common stock",NASDAQ,N,N,VBIO,Active
VBNK,VersaBank - Common Shares,NASDAQ,N,N,VBNK,Active
VC,Visteon Corporation - Common Stock,NASDAQ,N,N,VC,Active
VCEL,Vericel Corporation - Common Stock,NASDAQ,N,N,VCEL,Active
VCIG,VCI Global Limited - Ordinary Share,NASDAQ,N,N,VCIG,Active
VCTR,"Victory Capital Holdings, Inc. - Common Stock",NASDAQ,N,N,VCTR,Active
VCV,Invesco California Value Municipal Income Trust Common Stock,NYSE,N,N,VCV,Active
VCYT,"Veracyte, Inc. - Common Stock",NASDAQ,N,N,VCYT,Active
VECA,Vernal Capital Acquisition Corp. Ordinary Shares,NYSE,N,N,VECA,Active
VECO,Veeco Instruments Inc. - Common Stock,NASDAQ,N,N,VECO,Active
VEEA,Veea Inc. - Common Stock,NASDAQ,N,N,VEEA,Active
VEEE,Twin Vee PowerCats Co. - Common Stock,NASDAQ,N,N,VEEE,Active
VEEV,Veeva Systems Inc. Class A Common Stock,NYSE,N,N,VEEV,Active
VEL,"Velocity Financial, Inc. Common Stock",NYSE,N,N,VEL,Active
VELO,"Velo3D, Inc. - Common stock",NASDAQ,N,N,VELO,Active
VENU,Venu Holding Corporation Common Stock,NYSE American,N,N,VENU,Active
VERA,"Vera Therapeutics, Inc. - Class A Common Stock",NASDAQ,N,N,VERA,Active
VERI,"Veritone, Inc. - Common Stock",NASDAQ,N,N,VERI,Active
VERU,Veru Inc. - Common Stock,NASDAQ,N,N,VERU,Active
VERX,"Vertex, Inc. - Class A Common Stock",NASDAQ,N,N,VERX,Active
VET,Vermilion Energy Inc. Common (Canada),NYSE,N,N,VET,Active
VFC,V.F. Corporation Common Stock,NYSE,N,N,VFC,Active
VFF,"Village Farms International, Inc. - Common Shares",NASDAQ,N,N,VFF,Active
VFS,VinFast Auto Ltd. - Ordinary Shares,NASDAQ,N,N,VFS,Active
VG,"Venture Global, Inc. Class A common stock",NYSE,N,N,VG,Active
VGAS,"Verde Clean Fuels, Inc. - Class A Common Stock",NASDAQ,N,N,VGAS,Active
VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE),NYSE,N,N,VGM,Active
VGNT,Versigent PLC Ordinary Shares,NYSE,N,N,VGNT,Active
VGZ,Vista Gold Corp Common Stock,NYSE American,N,N,VGZ,Active
VHC,VirnetX Holding Corp - Common Stock,NASDAQ,N,N,VHC,Active
VHCP,Vine Hill Capital Investment Corp. II - Class A Ordinary Shares,NASDAQ,N,N,VHCP,Active
VHCPW,Vine Hill Capital Investment Corp. II - Warrants,NASDAQ,N,N,VHCPW,Active
VHI,"Valhi, Inc. Common Stock",NYSE,N,N,VHI,Active
VHUB,"VenHub Global, Inc. - Common Stock",NASDAQ,N,N,VHUB,Active
VIA,"Via Transportation, Inc. Class A Common Stock",NYSE,N,N,VIA,Active
VIAV,Viavi Solutions Inc. - Common Stock,NASDAQ,N,N,VIAV,Active
VICI,VICI Properties Inc. Common Stock,NYSE,N,N,VICI,Active
VICR,Vicor Corporation - Common Stock,NASDAQ,N,N,VICR,Active
VIDA,VIDA Global Inc. Class A Common Stock,NYSE American,N,N,VIDA,Active
